ID,Description,Category,Duration,Download Link
07012031,"Interior, two doors open and close. (15 cwt. diesel truck)",Uncategorized,4280,https://sound-effects-media.bbcrewind.co.uk/zip/07012031.wav.zip?download&rename=BBC_Interior__two_doors_open_and_c_07012031
07012028,"Interior, travelling over rough ground, stops. (15 cwt. diesel truck)",Uncategorized,267340,https://sound-effects-media.bbcrewind.co.uk/zip/07012028.wav.zip?download&rename=BBC_Interior__travelling_over_roug_07012028
07054048,"6 metal squeaks (89D) 8"", 8"", 8"", 9"", 15"", 30"".",Uncategorized,93266.667,https://sound-effects-media.bbcrewind.co.uk/zip/07054048.wav.zip?download&rename=BBC_6_metal_squeaks__89D__8___8____07054048
07008219,"Exterior, passing at 15 m.p.h. (Badly worn Sunbeam Rapier, 1962 model)",Uncategorized,34800,https://sound-effects-media.bbcrewind.co.uk/zip/07008219.wav.zip?download&rename=BBC_Exterior__passing_at_15_m_p_h__07008219
07010065,"Factory. 15 people, mostly female, general noise prior to clocking off.",Uncategorized,255614.875,https://sound-effects-media.bbcrewind.co.uk/zip/07010065.wav.zip?download&rename=BBC_Factory__15_people__mostly_fem_07010065
07040162,Teleprinter no. 15 operating (automatic transmitter & re-perforator). (Post Office Telegraph Equipment.),Uncategorized,112688.299,https://sound-effects-media.bbcrewind.co.uk/zip/07040162.wav.zip?download&rename=BBC_Teleprinter_no__15_operating___07040162
NHU05047020,Calls of many in town square with people and traffic (18:15 hours),Uncategorized,124506.66699999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05047020.wav.zip?download&rename=BBC_Calls_of_many_in_town_square_w_NHU05047020
NHU05040050,Cu mutual bickering in a small colony of 15 pairs. Kelp gulls mp.,Uncategorized,158941.315,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05040050.wav.zip?download&rename=BBC_Cu_mutual_bickering_in_a_small_NHU05040050
07012025,"Interior, start, depart, run through town, stop, switch off. (15 cwt. diesel truck)",Uncategorized,376254.875,https://sound-effects-media.bbcrewind.co.uk/zip/07012025.wav.zip?download&rename=BBC_Interior__start__depart__run_t_07012025
NHU05087067,Cu mutual bickering in a small colony of 15 pairs. Kelp gulls mp.,Uncategorized,163503.311,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05087067.wav.zip?download&rename=BBC_Cu_mutual_bickering_in_a_small_NHU05087067
NHU1383-15,,Uncategorized,64026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-15.wav.zip?download&rename=BBC__NHU1383-15
NHU1384-15,,Uncategorized,34026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-15.wav.zip?download&rename=BBC__NHU1384-15
07012026,"Interior, start, depart, run on trunk road, stop, switch off. (15 cwt. diesel truck)",Uncategorized,365716.19,https://sound-effects-media.bbcrewind.co.uk/zip/07012026.wav.zip?download&rename=BBC_Interior__start__depart__run_o_07012026
07033101,40ft waterfall in a cave. (Recorded at the top from distance of 15 feet.),Uncategorized,122083.107,https://sound-effects-media.bbcrewind.co.uk/zip/07033101.wav.zip?download&rename=BBC_40ft_waterfall_in_a_cave___Rec_07033101
NHU05088149,"Take-off and flight calls cu from a group of 15 birds, landing and feeding.",Uncategorized,166220,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088149.wav.zip?download&rename=BBC_Take_off_and_flight_calls_cu_f_NHU05088149
NHU05087024,"Take-off and flight calls cu from a group of 15 birds, landing and feeding.",Uncategorized,167718.685,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05087024.wav.zip?download&rename=BBC_Take_off_and_flight_calls_cu_f_NHU05087024
NHU05025065,"Calls cu from several whooper swans as 15-20 mute swans take off, good wingbeat sounds",Uncategorized,38566.349,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05025065.wav.zip?download&rename=BBC_Calls_cu_from_several_whooper__NHU05025065
NHU05088186,"Mcu flock of 15 flamingoes wading in water. Clean background, though slightly heavy with faint hum.",Uncategorized,29100,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088186.wav.zip?download&rename=BBC_Mcu_flock_of_15_flamingoes_wad_NHU05088186
NHU05088147,"Mcu flock of 15 flamingoes wading in water. Clean background, though slightly heavy with faint hum.",Uncategorized,29148.185999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088147.wav.zip?download&rename=BBC_Mcu_flock_of_15_flamingoes_wad_NHU05088147
NHU05088187,"Calls cu from a feeding flock of 15 birds wading through water, wingbeats. White-cheeked pintail in distance.",Uncategorized,384980,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088187.wav.zip?download&rename=BBC_Calls_cu_from_a_feeding_flock__NHU05088187
NHU05088148,"Calls cu from a feeding flock of 15 birds wading through water, wingbeats. White-cheeked pintail in distance.",Uncategorized,368620,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088148.wav.zip?download&rename=BBC_Calls_cu_from_a_feeding_flock__NHU05088148
NHU05088184,Calls mcu from a feeding flock of 15 birds. Several single calls. Clean background except for slight hum.,Uncategorized,170941.655,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088184.wav.zip?download&rename=BBC_Calls_mcu_from_a_feeding_flock_NHU05088184
NHU05026047,Calls mcu from a feeding flock of 15 birds. Several single calls. Clean background except for slight hum.,Uncategorized,170466.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05026047.wav.zip?download&rename=BBC_Calls_mcu_from_a_feeding_flock_NHU05026047
NHU05088185,"Calls cu from a feeding flock of 15 birds, sounds of water filtering from bill. Some single calls. Clean background.",Uncategorized,113020,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05088185.wav.zip?download&rename=BBC_Calls_cu_from_a_feeding_flock__NHU05088185
NHU05026048,"Calls cu from a feeding flock of 15 birds, sounds of water filtering from bill. Some single calls. Clean background.",Uncategorized,107973.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05026048.wav.zip?download&rename=BBC_Calls_cu_from_a_feeding_flock__NHU05026048
NHU05044030,Md calls from a 15 week old pup in captivity. Dripping and trickling water in background. Some echo. Faint traffic at times.,Uncategorized,324378.231,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05044030.wav.zip?download&rename=BBC_Md_calls_from_a_15_week_old_pu_NHU05044030
NHU05041024,Song from a solo male with others in background. Crackles from snapping shrimps. NB Sequences from this recording can also be found on NHC000030 Tr14-15.,Uncategorized,408469.955,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05041024.wav.zip?download&rename=BBC_Song_from_a_solo_male_with_oth_NHU05041024
NHU05021085,"Short, rhythmic calls from saddleback. B/g sounds of wind in trees. N.B. Different location/dialect to NHS1284 bands 4-15. Exact location is unknown, though the same as NHS1284 bands 1,2.",Uncategorized,17455.805,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021085.wav.zip?download&rename=BBC_Short__rhythmic_calls_from_sad_NHU05021085
NHU05021089,"Cu, rapid squeaking calls from saddleback. B/g calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1,2,3,8-15. Exact location is unknown, though the same as NHS1284 bands 4,5,7.",Uncategorized,17586.531,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021089.wav.zip?download&rename=BBC_Cu__rapid_squeaking_calls_from_NHU05021089
NHU05021084,"Short, rhythmic calls from saddleback. B/g sounds of wind in trees. N.B. Different location/dialect to NHS1284 bands 4-15. Exact location is unknown, though the same as NHS1284 bands 2,3.",Uncategorized,12860.181,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021084.wav.zip?download&rename=BBC_Short__rhythmic_calls_from_sad_NHU05021084
NHU05021086,"Short, piercing rhythmic calls from saddleback. B/g sounds of wind in trees. N.B. Different location/dialect to NHS1284 bands 4-15. Exact location is unknown, though the same as NHS1284 bands 1,2.",Uncategorized,13805.329,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021086.wav.zip?download&rename=BBC_Short__piercing_rhythmic_calls_NHU05021086
NHU05021088,"Cu, rapid squeaking calls from saddleback. B/g calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1,2,3,8-15. Exact location is unknown, though the same as NHS1284 bands 4,6,7.",Uncategorized,12084.331,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021088.wav.zip?download&rename=BBC_Cu__rapid_squeaking_calls_from_NHU05021088
NHU05021087,"Cu squeaking calls from saddleback. B/g calls from other bird species. Occasional sounds of movement. N.B. Different location/dialect to NHS1284 bands 1,2,3,8-15. Exact location is unknown, though the same as NHS1284 5,6,7.",Uncategorized,33315.51,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021087.wav.zip?download&rename=BBC_Cu_squeaking_calls_from_saddle_NHU05021087
NHU05021094,"Shrill alarm & other chattering calls from saddleback. Distant calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1-10. Exact location is unknown, though the same as NHS1284 bands 12-15.",Uncategorized,14435.329,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021094.wav.zip?download&rename=BBC_Shrill_alarm___other_chatterin_NHU05021094
NHU05021093,"Mcu & md rapid, shrill calls from saddleback. B/g calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1-7,11-15. Exact location is unknown, though the same as NHS1284 bands 8,9. Distant engine hum.",Uncategorized,14657.37,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021093.wav.zip?download&rename=BBC_Mcu___md_rapid__shrill_calls_f_NHU05021093
NHU05021092,"Rapid, shrill calls from saddleback. B/g calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1-7,11-15. Exact location is unknown, though the same as NHS1284 bands 8,10. Distant engine hum.",Uncategorized,16715.283,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021092.wav.zip?download&rename=BBC_Rapid__shrill_calls_from_saddl_NHU05021092
NHU05021090,"Mcu & md rapid squeaking calls from saddleback. B/g calls from other bird species. Sounds of wind in trees. N.B. Different location/dialect to NHS1284 bands 1,2,3,8-15. Exact location is unknown, though the same as NHS1284 bands 4,5,6.",Uncategorized,21080.635000000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021090.wav.zip?download&rename=BBC_Mcu___md_rapid_squeaking_calls_NHU05021090
NHU05021091,"Mcu & b/g rapid squeaking calls from saddlebacks. B/g calls from other bird species. Some wind on microphone. N.B. Different location/dialect to NHS1284 bands 1-7,11-15. Exact location is unknown, though the same as NHS1284 bands 9,10. Very distant sounds",Uncategorized,23260.59,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021091.wav.zip?download&rename=BBC_Mcu___b_g_rapid_squeaking_call_NHU05021091
NHU05025138,"MD-CU calls from 12-15 birds, some perched by nest holes others flying around, banging prey on perches. Wing beats from Bee eaters & Variable Sunbird which calls & sings MC. Some birds feeding young inside nest burrows. Insects & cattle in b/g.",Uncategorized,540301.451,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05025138.wav.zip?download&rename=BBC_MD_CU_calls_from_12_15_birds___NHU05025138
NHU05092048,MD call. Continuation of Track 16. Time duration covers Tracks 16 and 17.,Uncategorized,47118.957,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05092048.wav.zip?download&rename=BBC_MD_call__Continuation_of_Track_NHU05092048
07051205,"16 month old baby boy, singing.",Uncategorized,85026.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051205.wav.zip?download&rename=BBC_16_month_old_baby_boy__singing_07051205
07010109,"16 foot, 40 h.p. engine - tickover.",Uncategorized,121520,https://sound-effects-media.bbcrewind.co.uk/zip/07010109.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___tick_07010109
07010106,"16 foot, 40 h.p. engine - passing.",Uncategorized,44567.483,https://sound-effects-media.bbcrewind.co.uk/zip/07010106.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___pass_07010106
07010104,"16 foot, 40 h.p. engine - tickover.",Uncategorized,182860,https://sound-effects-media.bbcrewind.co.uk/zip/07010104.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___tick_07010104
07010110,"16 foot, 40 h.p. engine - departing. (Exterior)",Uncategorized,33060,https://sound-effects-media.bbcrewind.co.uk/zip/07010110.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___depa_07010110
07038099,Apollo 16. (Recorded at NASA Space Centre.),Uncategorized,63368.526000000005,https://sound-effects-media.bbcrewind.co.uk/zip/07038099.wav.zip?download&rename=BBC_Apollo_16___Recorded_at_NASA_S_07038099
07051204,"16 month old baby boy, screaming tantrum.",Uncategorized,84833.333,https://sound-effects-media.bbcrewind.co.uk/zip/07051204.wav.zip?download&rename=BBC_16_month_old_baby_boy__screami_07051204
07054035,"3 metal crashes (84B) 9"", 16"", 17""",Uncategorized,49346.666999999994,https://sound-effects-media.bbcrewind.co.uk/zip/07054035.wav.zip?download&rename=BBC_3_metal_crashes__84B__9___16___07054035
07010105,"16 foot, 40 h.p. engine - departing. (Exterior)",Uncategorized,36100,https://sound-effects-media.bbcrewind.co.uk/zip/07010105.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___depa_07010105
07051201,"16 month old baby boy, saying ""Mummy""",Uncategorized,14926.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051201.wav.zip?download&rename=BBC_16_month_old_baby_boy__saying__07051201
07010102,"16 foot, 40 h.p. engine - constant run.",Uncategorized,394680,https://sound-effects-media.bbcrewind.co.uk/zip/07010102.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___cons_07010102
07051200,"16 month old baby boy, saying ""Daddy""",Uncategorized,39206.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051200.wav.zip?download&rename=BBC_16_month_old_baby_boy__saying__07051200
07076044,A 16 mm projector running at 24 f.p.s.,Uncategorized,122909.433,https://sound-effects-media.bbcrewind.co.uk/zip/07076044.wav.zip?download&rename=BBC_A_16_mm_projector_running_at_2_07076044
07051206,"16 month old baby boy, laughing (chesty laugh).",Uncategorized,78066.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051206.wav.zip?download&rename=BBC_16_month_old_baby_boy__laughin_07051206
07007089,"16 week old baby girl, cooing, gurgling etc.",Uncategorized,119954.014,https://sound-effects-media.bbcrewind.co.uk/zip/07007089.wav.zip?download&rename=BBC_16_week_old_baby_girl__cooing__07007089
07076045,Film running out on 16 mm projector. (24 f.p.s.),Uncategorized,15825.238000000001,https://sound-effects-media.bbcrewind.co.uk/zip/07076045.wav.zip?download&rename=BBC_Film_running_out_on_16_mm_proj_07076045
07010111,"16 foot, 40 h.p. engine - passing at speed. (Exterior)",Uncategorized,28200.271999999997,https://sound-effects-media.bbcrewind.co.uk/zip/07010111.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___pass_07010111
07076046,Automatic threading on 8 mm projector running at 16 f.p.s.,Uncategorized,124554.989,https://sound-effects-media.bbcrewind.co.uk/zip/07076046.wav.zip?download&rename=BBC_Automatic_threading_on_8_mm_pr_07076046
07017013,"Group of 16-19 year old boys talking, occasional laughter.",Uncategorized,197212.85700000002,https://sound-effects-media.bbcrewind.co.uk/zip/07017013.wav.zip?download&rename=BBC_Group_of_16_19_year_old_boys_t_07017013
NHU10780718,6am: food begging calls of 16-day old chick in reed warbler's nest,Uncategorized,94586.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU10780718.wav.zip?download&rename=BBC_6am__food_begging_calls_of_16__NHU10780718
NHU10782374,6am: food begging calls of 16-day old chick in reed warbler's nest,Uncategorized,137773.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU10782374.wav.zip?download&rename=BBC_6am__food_begging_calls_of_16__NHU10782374
NHU10782381,6am: food begging calls of 16-day old chick in reed warbler's nest,Uncategorized,66853.33300000001,https://sound-effects-media.bbcrewind.co.uk/zip/NHU10782381.wav.zip?download&rename=BBC_6am__food_begging_calls_of_16__NHU10782381
07010108,"16 foot, 40 h.p. engine - pull up to stop. (Forward position)",Uncategorized,34780,https://sound-effects-media.bbcrewind.co.uk/zip/07010108.wav.zip?download&rename=BBC_16_foot__40_h_p__engine___pull_07010108
